,0
STMN1,0.007319007
MEF2C,0.00697119
CKS1B,0.006594083
NCL,0.006579622
ING2,0.00653366
TUBA1B,0.006515924
CAP1,0.0063842908
HMGB1,0.0062691583
NCKAP1L,0.0062439935
NUDC,0.0061790952
MPC2,0.0060139913
CORO1B,0.005949495
ANP32E,0.005766456
GYPE,0.005732265
IQGAP2,0.005528272
RSRP1,0.0054241163
TUBA1C,0.0053476663
CMTM6,0.0052260947
CENPF,0.0051115216
TUBB,0.0050285244
PTMA,0.0049833376
ICAM4,0.004881469
HMGB2,0.0047385367
TFRC,0.0044746944
PTPN7,0.0043344465
PPP1CB,0.0043237945
PHF19,0.0042468654
DYNLL1,0.0042438395
SQLE,0.004222753
LMO2,0.004083981
ATF7IP2,0.0040802294
CALM2,0.003982879
CCNL1,0.0039538764
LINC00467,0.0039525605
CDC42,0.0039489837
PRDX1,0.0039179255
HBD,0.003909012
PIM2,0.0038558757
HES6,0.0037882098
COX17,0.003782927
S100A10,0.0037025658
GTSE1,0.0036875908
IDH2,0.0036814343
RNASET2,0.0036634589
MDK,0.0036547715
SET,0.0036166348
SDF2L1,0.0036089327
NUSAP1,0.0035877437
FASN,0.0035151727
NCOA4,0.0035046367
KIAA1551,0.0034908012
LINC01420,0.0034893262
GATA2,0.0034762328
PLEKHA2,0.0034645603
S100A4,0.0034537218
MACF1,0.00341153
ADAMTSL4,0.0033962955
TMEM54,0.0033926496
CKS2,0.0033666797
NPW,0.0032957415
GDF15,0.003267311
ODC1,0.0032497228
GYPA,0.0032313317
RHOBTB3,0.0032213475
LEPROT,0.0032081709
USP53,0.0031595575
UBB,0.003158477
SGK1,0.0031579176
MDM4,0.0031575572
CENPE,0.0031551449
FAM101B,0.0031390372
CCNA2,0.003134798
NUCKS1,0.0031284445
DNAJB1,0.0031153369
SCPEP1,0.0030954538
ZNF431,0.0030906491
IER5L,0.0030719098
CENPA,0.0030194423
IRF1,0.003016639
PSME1,0.0029996173
MYLIP,0.0029901199
AP1S2,0.00298765
ARL6IP1,0.002986879
UCP2,0.0029712198
SYF2,0.002963943
TOP2A,0.0029347541
IGFBP2,0.002863099
TXNIP,0.0028545612
SMAP2,0.0028203346
SGOL1,0.002818829
ACP5,0.0028107748
MANF,0.0028105506
FEV,0.0028087182
WSB1,0.0027998092
HSP90AA1,0.002782161
GYPB,0.0027785941
KIAA0101,0.0027770668
PYCARD,0.0027435676
DBI,0.0027213527
MSRB1,0.002693343
FAM118A,0.0026652014
KIF14,0.002660426
CD52,0.002645257
MMP24-AS1,0.0026195433
DEK,0.0026157359
GADD45A,0.0026066056
TMEM219,0.0025865387
CTSL,0.0025855624
HP1BP3,0.0025643827
PKDCC,0.002554624
PCNA,0.0025507363
ZMAT3,0.0025504287
LRP10,0.002548312
AURKA,0.002523659
MBD4,0.0025136194
FRG1,0.0025079525
ZNF436-AS1,0.0025074359
PA2G4,0.0025038996
ESAM,0.0024957422
LYAR,0.0024831188
SOCS1,0.002472067
MKI67,0.0024624106
TRIM5,0.002445688
CDCA8,0.002444646
NUCB2,0.0024410852
PLK1,0.002400439
COL2A1,0.0023912978
LAMP2,0.002386748
KCNH2,0.00237295
HN1,0.002349232
MYL4,0.0023483692
BIRC5,0.0023469436
MT1E,0.0023395927
CNTRL,0.0023194954
TSPYL1,0.002312588
TLN1,0.0023102828
RANBP1,0.0022831853
MT2A,0.0022798977
MAPKAPK2,0.0022785603
HBP1,0.0022732446
HELLS,0.0022496844
CD59,0.0022483002
UBE2S,0.0022445386
HBE1,0.0022347183
SON,0.0022329283
NPC2,0.0022315355
UBE2H,0.0022127687
CDC20,0.0022008645
TMEM158,0.002189552
ACSM3,0.002187006
SLF2,0.002181251
TAPBP,0.002169875
NFE2L2,0.002157543
CLC,0.0020877626
WDR43,0.0020835528
MANBA,0.002067898
UBC,0.0020638176
KPNA2,0.0020601833
PDIA4,0.002053165
AC007246.3,0.0020518005
ASAH1,0.0020517514
TKT,0.0020491348
LBH,0.0020478207
ZBED6CL,0.0020415222
GSTM3,0.0020359103
VGF,0.0020249272
MILR1,0.0020222217
HMGN2,0.002014376
JUND,0.0020023787
GLRX,0.0020011514
PPP1R12A,0.0019934364
ALAS1,0.00198222
FNDC3A,0.0019425586
PRKAR2B,0.0019236314
CRYM,0.0019104481
CD37,0.0019101317
LINC01094,0.0019080952
ABAT,0.0018845671
POLR3GL,0.0018840979
MTRNR2L8,0.0018773263
CTSC,0.0018582486
GMFG,0.0018538316
CRELD1,0.0018414797
SEPP1,0.0018375496
MARCKSL1,0.0018200971
PHKG1,0.001793948
ATAD2,0.001793408
PNISR,0.001788963
RGCC,0.0017884278
GNAI2,0.001783373
ZBTB38,0.001769567
LAPTM5,0.0017626641
SERPING1,0.0017589554
APOBR,0.0017570585
ASH2L,0.0017520849
SLC7A8,0.0017479775
NR4A1,0.0017453296
PRC1,0.0017430137
HSP90B1,0.0017401812
CD164,0.0017198405
SOCS2,0.0017114979
ORAI3,0.0017099646
H1FX,0.0017073528
MAP1LC3B,0.0016998488
TMEM55A,0.0016972848
TNFAIP8,0.0016819945
IDS,0.0016817454
MT1F,0.0016735365
HEPH,0.0016727085
FAM46C,0.0016632756
BNIP3L,0.0016579584
TJP2,0.0016484957
SOX4,0.001641809
LIMA1,0.0016407468
PHACTR1,0.0016381788
PSMB6,0.0016220824
SSB,0.0016215224
CTSB,0.0016128224
HBA2,0.001603739
RP11-109G23.3,0.0015981813
GSN,0.0015760803
ID1,0.0015755016
PRG2,0.0015666435
BCL2L1,0.0015665262
SARS,0.0015535163
AIF1,0.00153315
ABHD4,0.0015287276
PLP2,0.0015220217
HEMK1,0.0015183389
FES,0.0015147812
DDX21,0.0015091287
CCPG1,0.0015000902
KMT2E,0.0014998993
CALCOCO1,0.0014994459
CALR,0.0014894383
PPP1R18,0.0014863404
CD47,0.0014809949
LYZ,0.0014724989
HIST1H2BJ,0.0014640783
DNAJB2,0.0014620328
ABL2,0.0014553663
ARPC5,0.0014527295
ARID4B,0.0014506652
ACRBP,0.0014278039
TNFAIP2,0.0014270365
C2orf48,0.0014206595
TBX2,0.0014186171
CTSS,0.0014003534
RP5-1065J22.8,0.0013885244
BRI3,0.0013701946
KRCC1,0.0013687682
FEZ1,0.0013638922
XIST,0.0013619204
NKG7,0.001355123
MYC,0.0013480193
RP11-297N6.4,0.0013447821
PRTG,0.0013328458
LSP1,0.001332736
RALA,0.0013326913
EGR1,0.0013317217
SSBP1,0.0013316179
ADGRE2,0.0013306591
ATP2B4,0.0013277158
NPM1,0.0013272207
TUBB4B,0.0013113106
SRSF7,0.0013095868
RHOB,0.0012957783
SDCCAG8,0.0012936734
B2M,0.0012905055
YBX1,0.0012901785
TOR3A,0.0012753227
VAMP2,0.0012618753
THBS1,0.0012513493
C1orf132,0.0012500967
CACYBP,0.0012434524
RAC2,0.0012415153
ROGDI,0.0012413294
CLSPN,0.0012362591
FAM131A,0.0012345023
ALOX5,0.0012205882
GIPR,0.0012182866
LCP2,0.0012137875
DENND3,0.0012118194
DNAJC4,0.0012051722
RABGAP1L,0.0011984304
