,0
ING2,0.007199787
FNBP1,0.007097514
HIST1H4C,0.0070609427
TSPAN32,0.0065743704
MLLT11,0.006116667
MSN,0.0058694845
ZC3HAV1,0.005858953
CTNNB1,0.005819643
SLC25A37,0.005815609
LGALS1,0.0058015264
CD7,0.005350701
HP1BP3,0.0053376406
SDF2L1,0.005331527
GDF15,0.0052531804
CDC42SE1,0.005006076
CORO1B,0.0047851056
SNHG9,0.0047812634
RNF130,0.0046568383
S100A10,0.004609701
IGBP1,0.0045504295
HELLS,0.004517434
ISG15,0.0044642263
ASAH1,0.0043605343
ZFP36L1,0.0043531433
ARMCX3,0.004284145
MDM4,0.004238683
MDK,0.0041921604
HEMGN,0.0041807853
KPNA2,0.0041652527
MT-CYB,0.004154271
KRT8,0.004133703
TAOK3,0.0040560104
GYPA,0.004055055
CLSPN,0.0040130434
TUBA1B,0.0039840364
SLC2A1,0.0039091697
HIST1H2BG,0.0038426102
SQLE,0.0038420197
PKIG,0.0037973297
CD59,0.0037663516
KRT18,0.003736058
IFITM2,0.0037095854
ANP32E,0.0036765984
TRIM38,0.0036540506
FEV,0.0036523791
POLR3GL,0.003642624
HSPB1,0.0036302172
MT1F,0.0036274656
DNAJC4,0.0036229505
CD47,0.0036050058
CLN5,0.003591248
ZEB2,0.0035198538
PIM1,0.0034715524
VAMP2,0.0034701088
PHLDA2,0.0034148716
LMO4,0.0033774858
DHFR,0.0033610938
SLC7A8,0.0033356608
MTRNR2L8,0.0033255217
LRRC75A,0.0032940642
COL2A1,0.0032794687
MT-ND4,0.0032459511
SOCS1,0.0032434394
LINC00685,0.0032177235
KMT2E,0.0031985135
GMFG,0.0031906134
ARPC3,0.003184019
SMIM1,0.003171821
MKI67,0.003144833
FAM45A,0.0031392546
DYNLL1,0.0031289437
BNIP3L,0.0030981046
CTSL,0.0030899993
C4orf48,0.0030741761
IL6ST,0.0030665451
HN1,0.0030643926
CCDC159,0.0030247841
CCR10,0.0030196155
CTSB,0.0029991493
STMN1,0.0029838684
TMSB4X,0.0029643548
CALR,0.0029524358
RICTOR,0.0029509538
CTSC,0.00294075
DDX1,0.002913985
CYBA,0.0029048305
ASIC4,0.002859326
PMAIP1,0.0028169109
PITX1,0.0028130077
TCF4,0.002797892
HLA-E,0.0027924913
LY6E,0.0027886343
WAC-AS1,0.0027390413
EMP3,0.0027190312
GALK1,0.0027138866
GABPB1-AS1,0.002695485
CDKN1C,0.002677507
SRM,0.002665149
SOCS2,0.002660207
HIST2H2AC,0.0026275807
COMMD6,0.002619599
PTTG1,0.0026146297
MT-ND1,0.0025911697
PDLIM4,0.0025871468
RP11-93H24.3,0.00258641
ADGRE5,0.002573342
ZNF431,0.0025731034
HMGN2,0.0025213608
RP11-109G23.3,0.0025047625
LIPH,0.002501924
OS9,0.0024949997
UBE2L6,0.0024876394
HIST3H2A,0.0024784873
HEMK1,0.002431188
PLEKHO1,0.0024174321
RNF213,0.0024167744
PDE4DIP,0.002412128
MT-CO3,0.0024016674
PLP2,0.002378563
LAPTM5,0.0023653083
MT-CO2,0.0023570876
BTK,0.0023537637
CRYAB,0.002346909
RHOC,0.0023311584
ANKRD10,0.0023283835
FCGRT,0.002324123
TFAP2B,0.0023062848
ADAMTSL4,0.0022984948
TOP2A,0.00229574
AAK1,0.0022805172
PHF19,0.0022788777
C10orf11,0.0022731212
PNMT,0.002266224
MT-ND6,0.002253221
WSB1,0.0022220474
KCTD7,0.0022041136
DDX21,0.002182495
C21orf58,0.0021746291
ZNF467,0.0021650572
PTRF,0.002158413
IQGAP2,0.0021492108
JADE1,0.0021409148
CLCN3,0.0021329052
TESC,0.0021327117
C10orf54,0.0021085055
NR2F2,0.0020981622
CLU,0.0020861488
NINJ1,0.002073572
COMT,0.0020714072
FAM101B,0.0020682695
NCL,0.0020646437
MRC2,0.002064021
MT-ATP6,0.0020634423
PLEKHH2,0.0020602408
DUSP9,0.0020571626
C1QBP,0.0020533504
LYRM9,0.0020487707
TXNIP,0.0020486345
RP11-445F12.1,0.0020476466
FTH1,0.0020288175
TUBA1A,0.0020268422
SYP,0.0020225015
S100A4,0.002016397
CYB5D2,0.0020122095
HOXB4,0.0020086933
TRPM4,0.0020029754
CTSS,0.0019998255
RNASET2,0.001993012
CD93,0.0019917828
CFH,0.001985548
WBP5,0.0019761815
ETS2,0.0019734004
MT2A,0.0019621155
FNDC3A,0.0019496963
FAM118A,0.001939353
KIT,0.0019248651
APOL1,0.0019040497
RMI2,0.0018987353
FLJ20021,0.0018939759
FCER1G,0.0018931244
ESAM,0.001889116
GATS,0.0018825233
MPC2,0.0018778106
PTMA,0.0018459352
DLX4,0.0018281798
PIM2,0.0018153425
TMEM191C,0.0018127988
FLT3LG,0.0018074126
DST,0.0018006363
DOK2,0.0018002236
IRF1,0.0017870642
SH3BGRL,0.0017858656
CDK1,0.0017808508
TRIM56,0.0017708809
MT-CO1,0.001761612
HERC2,0.001759233
MMP24-AS1,0.0017496909
TSC22D1,0.0017420814
SDC2,0.00173488
BTG2,0.0017325532
CCDC173,0.0017246703
HAGH,0.0017244659
MT-ND2,0.0017223926
AMHR2,0.0017222061
TIMP1,0.0017024984
RHOBTB3,0.0016968034
RTBDN,0.0016901636
SRGN,0.0016875674
GATA2,0.0016794115
CD55,0.0016695774
ARHGDIB,0.0016666551
FAM234A,0.0016534639
TNRC6B,0.0016508925
COLGALT2,0.0016317336
CCND3,0.0016123618
HSD17B4,0.0016093996
KCNQ1OT1,0.0016092587
CCL3L3,0.0016086764
GIGYF1,0.0016069505
YPEL5,0.0015927363
UBC,0.0015907589
CENPU,0.0015887064
ANTXR2,0.00158662
SVIP,0.001586543
PMP22,0.0015575972
BRI3,0.0015399929
MAN1B1-AS1,0.0015375747
C1orf61,0.0015266538
SLC20A1,0.0015239207
RGCC,0.0015196702
CA11,0.0015092052
BST2,0.0014940194
DDIT4,0.0014914504
IDH2,0.0014801656
ZNF436-AS1,0.0014799654
HLA-A,0.0014642737
ARID5B,0.0014569664
CYTIP,0.0014541502
CRYBA2,0.0014528863
MAP7D1,0.0014460882
AFMID,0.0014397119
CDKN2C,0.0014328446
RP11-887P2.5,0.001428459
CITED4,0.0014209831
TNFSF10,0.0014197258
CEBPD,0.0014008405
LRRC16A,0.0013910634
ORAI3,0.0013900334
HCLS1,0.0013576162
S100A13,0.0013559863
MIR3945HG,0.0013523124
MANBA,0.0013521864
CNN1,0.0013503723
SLC2A6,0.0013498894
ZSWIM8,0.0013338713
LIMA1,0.0013156498
RP11-670E13.6,0.0013083133
CCPG1,0.0013059889
ILF3-AS1,0.0012992902
DOK3,0.0012979457
SEPT6,0.0012853666
LGALSL,0.0012820028
C1orf132,0.0012722096
PPP1R3B,0.0012693466
MIR4458HG,0.0012689809
ATP6V0B,0.0012672443
PDIA4,0.001260393
SLC25A45,0.0012597172
PDE1B,0.0012551163
PRF1,0.0012548076
PLK1,0.0012527572
FOXA3,0.0012522857
PPP1CB,0.001243636
IRF2BP2,0.001241388
PSMB1,0.0012273414
ERV3-1,0.0012261103
APOL4,0.0012257707
REEP6,0.001218627
EVI2B,0.0012077995
MYH7B,0.0012044532
TMEM120B,0.0012036056
SGK1,0.0011993495
GADD45A,0.001188552
MT-ND4L,0.0011866358
MSX1,0.0011858956
UCP2,0.0011789401
AC245100.1,0.0011754641
B4GALT1,0.0011745188
PCNA,0.0011686565
ATP6V0E1,0.0011591415
RUNX1,0.0011512808
MAPRE3,0.0011497418
FOLR1,0.001147151
SELM,0.0011461015
MBD4,0.0011441828
FTL,0.001142868
AVP,0.0011422556
RANBP1,0.0011245267
CSF3R,0.0011226739
BCYRN1,0.0011060876
HIST1H1D,0.0010895461
HSPA5,0.0010893585
PLD1,0.0010884142
HLX,0.0010881809
MIDN,0.0010872476
SDSL,0.0010705354
AC020571.3,0.001069053
TPM1,0.0010672569
NUCB2,0.0010669598
EXOSC8,0.0010661602
SSB,0.0010647937
CPXM1,0.0010585459
SDCBP,0.0010528358
CCNL1,0.0010498767
RP4-798A10.7,0.0010488207
LCP2,0.0010445506
HIST1H2BH,0.001039271
C1orf56,0.0010388135
SMYD3,0.0010294216
ATG2A,0.0010206667
SNHG19,0.0010173864
MBOAT1,0.0010137609
DENND1C,0.001010461
SH3BGRL3,0.0010097189
AKAP13,0.0010035633
TFRC,0.0010012621
CDK5R2,0.0010006041
DSCR8,0.0009959445
TMEM173,0.0009945295
SELPLG,0.0009859923
TES,0.00097496633
GNAI2,0.00096428907
LEPROT,0.000963613
ST3GAL5,0.0009618245
IGFBP2,0.00096008874
ACTB,0.0009548695
SLC35F3,0.0009530559
UBA7,0.0009504168
CRYM,0.00094868644
RP11-693J15.6,0.0009445976
LINC00936,0.0009365646
HLA-C,0.00093048776
TNFAIP2,0.0009228116
ST6GALNAC1,0.0009177657
LYZ,0.00091730984
TLN1,0.00091388694
PLA2G15,0.0009131356
CREM,0.0009107071
GBP2,0.00090491003
HFE2,0.00090269325
LINC01094,0.0008980126
NOX5,0.0008973945
TAP1,0.0008955886
ADAM17,0.000890789
MYB,0.00089039904
CSRNP1,0.00089001853
IGDCC3,0.0008812861
GRAP2,0.0008730212
SLF2,0.00087297056
GOLT1A,0.0008715289
SYF2,0.00086310017
TGFBR2,0.00085713074
CREBRF,0.0008563475
NTS,0.0008553745
CLEC2B,0.00084978016
CKB,0.00084092375
MTHFR,0.00084071443
CCS,0.0008338933
LINC01003,0.00083262
ITPR2,0.00083216035
ASH2L,0.00082687737
BATF3,0.00082459726
FAM46C,0.0008230878
PSMB9,0.00082251703
RP11-637A17.2,0.00081611756
ARHGEF6,0.0008111625
AP1S2,0.00080953015
JUNB,0.0008080613
ADAM19,0.0008026623
RP11-212I21.4,0.00080252707
LPCAT2,0.00080216187
ITPRIPL2,0.00080120895
LAMP2,0.0007949537
RP11-162G10.5,0.00079372467
NTRK1,0.00079302426
DDAH2,0.00078761816
LINC00294,0.0007867626
RP11-598F7.3,0.00078469655
HMGCL,0.00078156893
PTPRC,0.00078057754
GHRL,0.0007790838
ALAS2,0.0007729064
ZC3H6,0.00077108695
STAC3,0.00077037036
RGS18,0.0007629115
TOR1AIP2,0.000762601
GCNT2,0.0007604558
SAT2,0.0007588454
EPB42,0.00075438747
FAM129A,0.0007511386
LINC00672,0.0007490382
FRRS1,0.00074741105
NUSAP1,0.00074739027
RP11-166P13.3,0.0007464164
NUPR1,0.00074641267
CD52,0.00073927344
AP003068.23,0.0007323705
FOXL2,0.00073197583
AIM1,0.00072764
TP53INP2,0.0007266602
NEU1,0.00072496344
FMO5,0.0007178863
FAM43A,0.00071447075
SHISA8,0.00071344816
CDCA8,0.0007110092
FRG1,0.00070979376
FBXO32,0.0007083606
RP11-1398P2.1,0.0007062835
HOXB6,0.00070429256
MIR22HG,0.0007025943
PYGL,0.00069829903
TMEM156,0.0006968562
TUSC3,0.0006964845
PHKG1,0.0006958802
GPAT3,0.0006951943
BAIAP2-AS1,0.00069283694
RN7SL832P,0.00069054164
PRX,0.00068608805
ATAD2,0.0006829253
ANXA3,0.000675252
BMP2K,0.0006744723
PTH2,0.0006731417
LINC01353,0.00067302806
ZBED6CL,0.00066770933
S1PR1,0.0006667327
SARS,0.0006647217
HHEX,0.00066299323
DPF3,0.0006629866
HRC,0.0006617755
ERBB3,0.0006616347
ATF3,0.00065701245
POLD4,0.0006567733
EXOG,0.0006554065
ADGRE2,0.0006542433
TBX2,0.00065344677
IL32,0.0006531559
COX17,0.0006466845
RUNX2,0.00063993986
FAM214B,0.0006379828
HIST1H2BE,0.0006373783
IL2RG,0.0006373374
PTGDR2,0.0006372709
ADAM8,0.000637249
BCAS4,0.0006372397
ZBTB18,0.0006364474
MEIS3,0.00063155685
FCGR2A,0.0006287545
DCHS2,0.0006279371
RNASE1,0.00062759954
APOLD1,0.00062663836
MROH8,0.0006263231
AP000769.7,0.00062175415
ADGRG5,0.0006166167
DNAJB1,0.0006160295
GDPGP1,0.000615962
TFPI,0.00061318785
THBS1,0.00061018066
TLE2,0.0006095113
GSTM3,0.0006077338
FAM131A,0.0006006628
H1FX,0.0005975179
SOX5,0.0005964427
PRG2,0.0005963022
MICAL1,0.00059597194
AP000692.10,0.0005953889
PRRT2,0.00059269485
MALAT1,0.00059138786
ASPM,0.00058865384
ITIH4,0.00058762997
ITGB7,0.0005866826
TMEM169,0.00058433996
LTB,0.0005834673
IER2,0.00058318
GRM3,0.0005798606
RELB,0.00057973026
CLDN7,0.0005761895
CISH,0.00057563063
RP11-138P22.1,0.0005735781
MATN2,0.00057353824
FOSL2,0.00056714925
MEF2C,0.00056195
ENTPD1,0.000561836
AC018816.3,0.00055997964
BHLHE40-AS1,0.00055409106
CARD8-AS1,0.0005531618
CFAP70,0.0005516177
RNF168,0.00055128045
LINC01136,0.0005510913
PLEK,0.0005505254
BEX5,0.00055019045
CORO1A,0.0005500105
HOXC13,0.0005491589
ACSL1,0.0005450283
CTD-2319I12.2,0.00054477406
TUBB2A,0.00054392405
MVP,0.0005420358
CHST3,0.00053991243
SAT1,0.0005359731
RP11-55K13.1,0.0005342914
CIB3,0.0005327179
C19orf38,0.00052944745
SERTAD1,0.00052234216
IFI27,0.0005222203
UPP1,0.0005178643
IL10RA,0.0005145734
MMP9,0.00051343004
RP11-84G21.1,0.0005124467
IER5L,0.0005121383
IAH1,0.00051193737
SIGLEC10,0.00051168253
KIAA1551,0.0005107693
DDIT3,0.0005106402
WDR76,0.0005105157
FOXA1,0.00050984306
PKDCC,0.00050969544
MAGED2,0.00050904043
HNMT,0.00050772174
DHRS9,0.0005057879
GPR183,0.0005041711
JMJD1C-AS1,0.0005036886
TUBAL3,0.00050303177
TRIM5,0.0004989951
VASN,0.0004973384
LRP12,0.0004961107
RP1-191J18.66,0.0004953731
MUC4,0.00049461756
NBR1,0.00049410004
LINC00337,0.0004919029
RP11-338I21.1,0.0004910886
CLEC4D,0.00049087615
SNX10,0.0004874368
YPEL2,0.00048624558
RHOH,0.00048592387
USP53,0.00047909544
LEFTY2,0.0004784667
TMOD2,0.00047796164
YBX1,0.00047678768
AC142472.6,0.00047557033
FERMT3,0.00047321347
MYO1F,0.00047212752
TNFRSF19,0.00047157955
S100A9,0.00047000218
AC005618.6,0.0004693046
NFE2,0.00046721118
SPARC,0.000467166
PAQR7,0.00046586414
SLC45A3,0.0004655678
NPHP1,0.0004644528
NEB,0.0004638683
RSRP1,0.00046329846
FNDC4,0.0004606307
FST,0.00045982903
AC079466.1,0.00045686009
IER3,0.0004564046
CRABP2,0.0004563835
TNFRSF14,0.00045550475
RP11-96H19.1,0.00045433515
PRSS57,0.00045148522
BCL3,0.00044978058
ATP1B2,0.00044614708
S100A11,0.00044337343
LINC00449,0.00044298376
LINC01140,0.0004426308
RP11-661A12.5,0.0004407488
IGFBP4,0.00043850244
